run_label,problem,language,expected_szs,result,correct,time_ms,steps,worker_yields,rules_total,active_branches_max,branches_closed,branches_saturated,csp_calls,csp_succeeded,details
gamma_limit_5,SEU/SEU635^2.p,TH0,Theorem,thm,yes,74,108,1,108,13,0,0,4,1,
gamma_limit_5,SEU/SEU636^1.p,TH0,Theorem,timeout,na,2665,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU636^2.p,TH0,Theorem,timeout,na,2151,4090,41,4090,204,14,0,0,0,
gamma_limit_5,SEU/SEU637^1.p,TH0,Theorem,timeout,na,2706,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU637^2.p,TH0,Theorem,timeout,na,2110,2190,73,2190,221,0,0,0,0,
gamma_limit_5,SEU/SEU638^1.p,TH0,Theorem,timeout,na,2686,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU638^2.p,TH0,Theorem,timeout,na,2060,1969,82,1969,269,0,0,1,0,
gamma_limit_5,SEU/SEU639^1.p,TH0,Theorem,timeout,na,2706,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU639^2.p,TH0,Theorem,timeout,na,2113,2303,80,2303,199,0,0,0,0,
gamma_limit_5,SEU/SEU640^1.p,TH0,Theorem,timeout,na,2722,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU640^2.p,TH0,Theorem,timeout,na,2028,933,53,933,71,10,0,0,0,
gamma_limit_5,SEU/SEU641^1.p,TH0,Theorem,timeout,na,2702,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU641^2.p,TH0,Theorem,timeout,na,2148,5852,293,5852,106,0,0,0,0,
gamma_limit_5,SEU/SEU642^1.p,TH0,Theorem,timeout,na,2730,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU642^2.p,TH0,Theorem,timeout,na,2192,4762,38,4762,264,0,0,0,0,
gamma_limit_5,SEU/SEU643^1.p,TH0,Theorem,timeout,na,2791,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU643^2.p,TH0,Theorem,timeout,na,2056,1172,44,1172,159,1,0,0,0,
gamma_limit_5,SEU/SEU644^1.p,TH0,Theorem,timeout,na,2745,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU644^2.p,TH0,Theorem,timeout,na,2062,2547,74,2547,150,59,0,0,0,
gamma_limit_5,SEU/SEU645^1.p,TH0,Theorem,timeout,na,2742,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU645^2.p,TH0,Theorem,timeout,na,2047,1249,73,1249,99,0,0,1,0,
gamma_limit_5,SEU/SEU646^1.p,TH0,Theorem,timeout,na,2765,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU646^2.p,TH0,Theorem,timeout,na,2067,2242,93,2242,173,0,0,0,0,
gamma_limit_5,SEU/SEU647^1.p,TH0,Theorem,timeout,na,2762,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU647^2.p,TH0,Theorem,timeout,na,2045,3162,223,3162,45,0,0,0,0,
gamma_limit_5,SEU/SEU648^1.p,TH0,Theorem,timeout,na,2761,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU648^2.p,TH0,Theorem,timeout,na,2110,2674,27,2674,322,118,0,0,0,
gamma_limit_5,SEU/SEU649^1.p,TH0,Theorem,timeout,na,2776,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU649^2.p,TH0,Theorem,timeout,na,2097,3271,109,3271,237,15,0,0,0,
gamma_limit_5,SEU/SEU650^1.p,TH0,Theorem,timeout,na,2787,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU650^2.p,TH0,Theorem,timeout,na,2066,3204,109,3204,171,35,0,0,0,
gamma_limit_5,SEU/SEU651^1.p,TH0,Theorem,timeout,na,2815,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU651^2.p,TH0,Theorem,timeout,na,2056,2736,148,2736,172,10,0,0,0,
gamma_limit_5,SEU/SEU652^1.p,TH0,Theorem,timeout,na,2814,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU652^2.p,TH0,Theorem,timeout,na,2134,5590,154,5590,110,0,0,0,0,
