run_label,problem,language,expected_szs,result,correct,time_ms,steps,worker_yields,rules_total,active_branches_max,branches_closed,branches_saturated,csp_calls,csp_succeeded,details
prim_batch_16,SYO/SYO313^5.p,TH0,CounterSatisfiable,timeout,na,2181,6201,76,6202,937,300,0,1,0,
prim_batch_16,SYO/SYO314^5.p,TH0,Theorem,thm,yes,11,1,0,1,1,1,0,0,0,
prim_batch_16,SYO/SYO315^5.p,TH0,Theorem,thm,yes,9,1,0,1,1,1,0,0,0,
prim_batch_16,SYO/SYO316^5.p,TH0,CounterSatisfiable,timeout,na,2040,1758,41,1758,218,0,0,1,0,
prim_batch_16,SYO/SYO317^5.p,TH0,Theorem,timeout,na,2062,2902,139,2902,196,20,0,2,0,
prim_batch_16,SYO/SYO318^5.p,TH0,CounterSatisfiable,timeout,na,2030,717,9,717,64,47,0,1,0,
prim_batch_16,SYO/SYO323^5.p,TH0,CounterSatisfiable,csa,yes,28,8,0,8,2,0,1,0,0,cHALF C[QA8RS] C[1KHORO]  ¬(cHALF (cS (cS C[QA8RS])) (cS C[1KHORO]))
prim_batch_16,SYO/SYO324^5.p,TH0,Theorem,timeout,na,2032,763,52,763,38,2,0,2,0,
prim_batch_16,SYO/SYO325^5.p,TH0,Theorem,timeout,na,2037,587,27,587,33,20,0,2,0,
prim_batch_16,SYO/SYO326^5.p,TH0,Theorem,timeout,na,2018,233,9,233,19,0,0,1,0,
prim_batch_16,SYO/SYO327^5.p,TH0,Theorem,timeout,na,2038,1247,90,1247,51,0,0,4,0,
prim_batch_16,SYO/SYO328^5.p,TH0,CounterSatisfiable,timeout,na,2011,6,0,6,3,0,0,0,0,
prim_batch_16,SYO/SYO329^5.p,TH0,Theorem,timeout,na,2064,1587,41,1587,289,0,0,4,0,
prim_batch_16,SYO/SYO330^5.p,TH0,Theorem,timeout,na,2027,1194,78,1194,50,32,0,3,0,
prim_batch_16,SYO/SYO331^5.p,TH0,Theorem,timeout,na,2033,968,36,968,101,8,0,1,0,
prim_batch_16,SYO/SYO332^5.p,TH0,Theorem,timeout,na,2024,1322,110,1322,35,5,0,1,0,
prim_batch_16,SYO/SYO333^5.p,TH0,CounterSatisfiable,timeout,na,2034,1193,67,1193,98,0,0,1,0,
prim_batch_16,SYO/SYO334^5.p,TH0,Theorem,timeout,na,2084,2230,49,2230,339,0,0,2,0,
prim_batch_16,SYO/SYO335^5.p,TH0,Theorem,timeout,na,2073,1585,25,1585,342,0,0,5,0,
prim_batch_16,SYO/SYO336^5.p,TH0,Unknown,timeout,na,2025,351,27,351,17,0,0,4,0,
prim_batch_16,SYO/SYO337^5.p,TH0,Theorem,timeout,na,2030,397,22,397,30,3,0,2,0,
prim_batch_16,SYO/SYO338^5.p,TH0,Theorem,timeout,na,2037,1658,139,1658,58,0,0,1,0,
prim_batch_16,SYO/SYO339^5.p,TH0,CounterSatisfiable,timeout,na,2087,1299,32,1299,159,60,0,0,0,
prim_batch_16,SYO/SYO340^5.p,TH0,CounterSatisfiable,timeout,na,2044,424,11,424,57,6,0,1,0,
prim_batch_16,SYO/SYO341^5.p,TH0,CounterSatisfiable,timeout,na,2046,500,10,500,78,10,0,0,0,
prim_batch_16,SYO/SYO344^5.p,TH0,Theorem,thm,yes,6,3,0,3,1,1,0,0,0,
prim_batch_16,SYO/SYO345^5.p,TH0,Theorem,thm,yes,21,33,0,29,5,10,0,0,0,
prim_batch_16,SYO/SYO346^5.p,TH0,Theorem,thm,yes,5,4,0,4,1,1,0,0,0,
prim_batch_16,SYO/SYO347^5.p,TH0,Theorem,thm,yes,7,3,0,3,1,1,0,0,0,
prim_batch_16,SYO/SYO348^5.p,TH0,Theorem,thm,yes,12,24,0,20,3,6,0,0,0,
prim_batch_16,SYO/SYO349^5.p,TH0,Theorem,thm,yes,9,12,0,10,2,3,0,0,0,
prim_batch_16,SYO/SYO350^5.p,TH0,Theorem,timeout,na,2049,1798,26,1798,252,29,0,3,0,
prim_batch_16,SYO/SYO351^5.p,TH0,Theorem,thm,yes,12,13,0,13,2,1,0,1,1,
prim_batch_16,SYO/SYO352^5.p,TH0,Theorem,timeout,na,2150,1988,36,1988,398,0,0,4,0,
prim_batch_16,SYO/SYO353^5.p,TH0,Theorem,thm,yes,28,12,0,12,2,0,0,1,1,
prim_batch_16,SYO/SYO354^5.p,TH0,Theorem,timeout,na,2063,2175,58,2175,382,0,0,4,0,
prim_batch_16,SYO/SYO355^5.p,TH0,Theorem,timeout,na,2004,94,5,94,5,3,0,4,0,
prim_batch_16,SYO/SYO356^5.p,TH0,Theorem,timeout,na,2084,1959,8,1959,396,8,0,4,0,
prim_batch_16,SYO/SYO357^5.p,TH0,Theorem,thm,yes,6,1,0,1,1,1,0,0,0,
prim_batch_16,SYO/SYO358^5.p,TH0,Theorem,thm,yes,5,1,0,1,1,1,0,0,0,
prim_batch_16,SYO/SYO359^5.p,TH0,Theorem,timeout,na,2064,4219,170,4219,402,2,0,3,0,
prim_batch_16,SYO/SYO360^5.p,TH0,Theorem,timeout,na,2053,2198,55,2198,235,5,0,4,0,
prim_batch_16,SYO/SYO361^5.p,TH0,Theorem,timeout,na,2004,127,1,127,8,15,0,4,0,
prim_batch_16,SYO/SYO362^5.p,TH0,Theorem,timeout,na,2043,1885,68,1885,151,58,0,2,0,
prim_batch_16,SYO/SYO363^5.p,TH0,Theorem,timeout,na,2036,985,15,985,130,3,0,2,0,
prim_batch_16,SYO/SYO364^5.p,TH0,Theorem,timeout,na,2045,895,11,895,204,0,0,2,0,
prim_batch_16,SYO/SYO365^5.p,TH0,Theorem,parser_error,na,0,,,,,,,,,cached: Failed to parse formula 'cEXT2_def': [byte:1966] Type Error: Cannot unify strict function types of different arities.
prim_batch_16,SYO/SYO366^5.p,TH0,Theorem,thm,yes,3,1,0,1,1,1,0,0,0,
prim_batch_16,SYO/SYO367^5.p,TH0,Theorem,parser_error,na,0,,,,,,,,,cached: Failed to parse formula 'cEXT2': [byte:1793] Type Error: Cannot unify strict function types of different arities.
prim_batch_16,SYO/SYO368^5.p,TH0,Theorem,thm,yes,17,27,0,23,3,7,0,0,0,
prim_batch_16,SYO/SYO369^5.p,TH0,Theorem,thm,yes,3,1,0,1,1,1,0,0,0,
prim_batch_16,SYO/SYO370^5.p,TH0,Theorem,timeout,na,2067,3304,59,3304,263,257,0,0,0,
prim_batch_16,SYO/SYO371^5.p,TH0,Theorem,thm,yes,8,17,0,17,3,5,0,0,0,
prim_batch_16,SYO/SYO372^5.p,TH0,Theorem,timeout,na,2055,3044,57,3044,279,255,0,0,0,
prim_batch_16,SYO/SYO373^5.p,TH0,Theorem,timeout,na,2054,3034,57,3034,257,255,0,0,0,
prim_batch_16,SYO/SYO374^5.p,TH0,Theorem,timeout,na,2005,73,2,73,5,3,0,2,0,
prim_batch_16,SYO/SYO375^5.p,TH0,Theorem,thm,yes,4,3,0,3,1,1,0,0,0,
